id,text
1706,"At the beginning of your upkeep, you draw a card and you lose 1 life."
1712,"Whenever enchanted land is tapped for mana, its controller adds an additional one mana of any color."
1713,You draw three cards and you lose 3 life.
1716,"{oT}, Sacrifice an artifact: Draw a card."
1738,CARDNAME deals 10 damage to any target.
1744,You gain 2 life for each creature you control.
1746,Draw three cards.
1747,"Whenever enchanted creature deals damage to an opponent, you may draw a card."
1750,"{oT}: Add {oC}. If you control an Urza's Mine and an Urza's Tower, add {oCoC} instead."
1758,"{oT}: Add {oC}. If you control an Urza's Power-Plant and an Urza's Tower, add {oCoC} instead."
1763,"Whenever a creature you control dies, each other player sacrifices a creature of their choice."
1782,Nonbasic lands are Mountains.
1799,Counter target spell. Untap up to four lands.
1800,"Whenever a creature you control deals combat damage to an opponent, you may draw a card."
1840,{o3oU}: CARDNAME gains flying until end of turn.
1854,Enchanted creature gets +2/+2 and has trample.
1860,"When CARDNAME enters, counter target spell."
1868,Kicker {o1oR}
1876,Kicker {oR}
1886,Enchant creature you control
1923,Return up to two target creature cards from your graveyard to your hand.
1955,Enchanted creature can't attack.
1960,Kicker {oB}
1962,"{o1}, {oT}: Add one mana of any color."
1989,"Target creature gets +X/+X until end of turn, where X is that amount of life. (Whenever you gain life, you may pay {o(G/W)}. When you do, target creature gets +X/+X until end of turn, where X is the amount of life you gained.)"
2000,Kicker {oX}
2004,Skip your draw step.
2018,Enchanted creature gets +2/+2.
2030,Cycling {o1oR}
2040,"As long as you have 30 or more life, CARDNAME gets +5/+5 and has flying."
2045,Goblin spells you cast cost {o1} less to cast.
2046,Goblins you control have haste.
2054,Target player mills two cards.
2061,Create two 2/2 blue Drake creature tokens with flying.
2069,"When CARDNAME enters, you may exile another target creature."
2073,Each player sacrifices a creature of their choice.
2075,Creatures you control with flying get +1/+1.
2076,"When CARDNAME enters, create three 1/1 red Goblin creature tokens."
2077,"{o1oR}, Sacrifice a Goblin: CARDNAME deals 2 damage to any target."
2080,Create three 1/1 white Soldier creature tokens.
2085,Create two 1/1 white Soldier creature tokens.
2090,Target creature gets +2/+2 and gains lifelink until end of turn.
2091,"{oT}, Discard a card: Draw a card."
2099,White spells you cast cost {o1} less to cast.
2103,"When CARDNAME enters, you gain 5 life."
2104,"When CARDNAME leaves the battlefield, create a 3/3 green Beast creature token."
2105,Target creature gets +1/+1 and gains first strike until end of turn.
2109,"Whenever you cast a creature spell, you may draw a card."
2112,Other white creatures you control get +1/+1.
2119,Equipped creature has trample.
2128,Green spells you cast cost {o1} less to cast.
2134,"At the beginning of combat on your turn, you may have target creature get +2/+0 until end of turn."
2135,Target player draws two cards and loses 2 life.
2142,You may have CARDNAME enter as a copy of any creature on the battlefield.
2143,Red spells you cast cost {o1} less to cast.
2151,Equipped creature has haste and shroud.
2152,Equip {o0}
2153,Blue spells you cast cost {o1} less to cast.
2156,Tap target creature. It doesn't untap during its controller's next untap step.
2158,"When CARDNAME enters, if it was kicked, creatures you control get +1/+0 and gain haste until end of turn."
2159,Put target creature card from a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.
2164,"{o1}, Sacrifice CARDNAME: It deals 2 damage to any target."
2166,Black spells you cast cost {o1} less to cast.
2167,Equipped creature has vigilance.
2191,Target player draws three cards.
2197,"When CARDNAME enters, draw two cards."
2198,Evoke {o2oU}
2200,CARDNAME deals 4 damage to any target.
2201,"{o2}, {oT}: You may put a basic land card from your hand onto the battlefield tapped."
2202,Counter target spell unless its controller pays {oX}.
2212,Morph {o4oU}
2245,Flashback {o4oR}
2248,Morph {oU}
2250,Mountaincycling {o2}
2252,Morph {o5oUoU}
2260,Each player sacrifices two creatures of their choice.
2285,Cycling {oW}
2287,Add {oBoBoB}.
2293,Target opponent sacrifices a creature of their choice.
2295,Pay 1 life: Target creature gets -1/-1 until end of turn.
2296,Cycling {o2}
2302,Enchanted creature gets +2/+0 and has trample.
2311,Cycling {o2oG}
2313,Create a 4/4 green Beast creature token.
2316,Swampcycling {o2}
2323,Target player discards a card.
2324,"Search your library for a card, then shuffle and put that card on top."
2325,Put all creature cards from all graveyards onto the battlefield under your control.
2326,Sacrifice a Beast: You gain 4 life.
2330,Enchant Forest
2338,Target creature gets -3/-3 until end of turn.
2347,{o1oG}: CARDNAME gets +2/+2 until end of turn. Activate only once each turn.
2348,Madness {o0}
2374,{oT}: Add one mana of the chosen color.
2378,"Search your library for up to two basic land cards, put them onto the battlefield, then shuffle."
2382,"{o2}, {oT}, Sacrifice a creature: Draw a card."
2391,Kicker {o8oR}
2410,{o1oG}: Add one mana of any color.
2429,Sacrifice a Goblin: Add {oR}.
2433,Other creatures you control get +1/+1.
2436,Other creatures you control get +2/+2.
2438,"{oT}, Sacrifice a Forest or Plains: Search your library for a land card, put it onto the battlefield, then shuffle."
2452,Enchanted creature gets +2/+2 and has flying.
2459,Basic landcycling {o1oR}
2463,Knight creatures you control have double strike.
2465,Kicker {o2}
2478,Kicker {o2oW}
2498,Dragon spells you cast cost {o2} less to cast.
2512,Equipped creature gets +2/+2.
2514,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle."
2515,Equipped creature gets +3/+3.
2535,Creatures you control get +0/+1.
2571,Exile target artifact or enchantment.
2607,"Whenever you cast an Elf spell, you may create a 1/1 green Elf Warrior creature token."
2609,Draw four cards.
2633,"{oG}, {oT}: Create a 1/1 green Elf Warrior creature token."
2639,"Whenever another creature enters, you gain 1 life."
2640,"At the beginning of each upkeep, create a 1/1 green Saproling creature token."
2655,You have hexproof.
2672,Target creature gets +3/+3 and gains flying until end of turn.
2683,Each creature you control with a +1/+1 counter on it has trample.
2685,"Target player mills half their library, rounded down."
2688,You can't lose the game and your opponents can't win the game.
2689,Put target attacking creature on the bottom of its owner's library. Its controller gains life equal to its toughness.
2696,Artifact spells you cast cost {o1} less to cast.
2698,Other artifact creatures you control get +1/+1.
2703,"{o2}, {oT}: You gain 1 life."
2704,"Whenever an artifact creature you control deals combat damage to a player, you may create a 1/1 blue Thopter artifact creature token with flying."
2705,Counter target spell. Its controller draws a card.
2722,Kicker {o2oG}
2729,Target creature gets +4/+2 and gains trample until end of turn.
2731,"At the beginning of your upkeep, you may gain 1 life."
2732,Destroy target attacking or blocking creature.
2739,Kicker {o1oU}
2747,Kicker {oW}
2753,"Create a 1/1 green Snake creature token, a 2/2 green Wolf creature token, and a 3/3 green Elephant creature token."
2762,"At the beginning of your upkeep, each player discards a card."
2763,Destroy all nonland permanents.
2767,"{oU}, {oT}: Draw a card, then discard a card."
2785,Target player mills five cards.
2789,Enchanted creature has defender.
2791,Equipped creature gets +1/+1 for each creature you control.
2792,Equip {o4}
2799,"Whenever you gain life, target opponent loses that much life."
2808,Kicker {o2oB}
2811,{o8}: Target creature gets +5/+5 and gains trample until end of turn.
2813,Destroy target artifact or enchantment. You gain 4 life.
2817,Kicker {o3}
2821,Counter target spell. You gain 3 life.
2848,Equipped creature gets +2/+1.
2852,Kicker {o4}
2867,"{o1oW}, {oT}: You may put an Equipment card from your hand onto the battlefield."
2871,Equipped creature gets +1/+0 and has flying.
2873,Equipped creature gets +1/+0.
2875,Annihilator 2
2893,"Whenever another creature dies, you may draw a card. If you do, discard a card."
2898,"Whenever a creature an opponent controls dies, that player loses 2 life."
2902,"At the beginning of your upkeep, target player draws a card and loses 1 life."
2904,"Whenever an opponent discards a card, that player loses 2 life."
2920,Creatures your opponents control get -2/-0 until end of turn.
2922,"Whenever you cast an Aura spell, you may draw a card."
2933,Create two 2/2 black Zombie creature tokens.
2934,Flashback {o5oBoB}
2938,Return target permanent card from your graveyard to your hand.
2945,Target creature gets +2/+0 and gains first strike until end of turn.
2949,Enchanted creature gets +1/+1 and has first strike.
2957,Return target permanent you control and target permanent you don't control to their owners' hands.
2966,{oBoR}: Dragon creatures get +1/+1 until end of turn.
2967,"Search your library for a Dragon permanent card, put it onto the battlefield, then shuffle."
2978,{oT}: Target player exiles a card from their graveyard.
2982,{o(U/R)}: CARDNAME gets +1/-1 until end of turn.
3025,Target player draws a card.
3074,Exile target creature.
3131,Other green creatures you control get +1/+1.
3141,Target player loses 2 life and you gain 2 life.
3145,"{oT}: For each color among permanents you control, add one mana of that color."
3165,"{o1}, Sacrifice a Scarecrow: Draw a card."
3166,"{o4}, {oT}: Return target artifact creature card from your graveyard to the battlefield."
3183,Cycling {oR}
3187,Cycling {oG}
